"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"3507",6992,473,8,0,15,2,19,15,9,10,14,11,491,0,0.23,0,29,3,30,10,25,20,8,7,0,6,7,6,5,5,5,5,4,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,9,9,9,9,10,8,8,7,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5816
"3508",6993,473,8,0,15,2,19,15,9,10,7,12,492,0,-0.16,0,30,6,30,0,30,30,10,0,0,8,10,10,2,8,10,8,1,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,8,10,10,8,9,9,9,7,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5817
"3509",6994,473,8,0,15,2,19,15,9,10,15,13,493,0,-0.09,1,20,4,30,10,10,30,10,10,0,5,10,10,6,7,4,7,2,NA,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,7,8,8,8,8,7,8,7,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5818
"3510",6995,473,8,0,15,2,19,15,9,10,1,14,494,0,0.34,0,30,2,25,25,25,25,0,0,0,8,8,9,6,9,5,6,6,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,10,9,10,10,10,9,10,8,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5819
"3511",6996,473,8,0,15,2,19,15,9,10,5,15,495,0,0.03,0,32,6,20,20,20,15,15,10,0,5,7,7,4,4,3,5,5,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,8,8,10,10,9,8,8,6,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5820
"3512",7327,496,1,0,1,1,20,7,2,2,6,1,502,0,-0.16,1,26,4,40,20,20,20,0,0,1,8,8,8,7,NA,6,7,7,1,23,"Engineering",5,"Purdue","1,134.00","13,872.00",4,1,1,"Indiana","47,906","23,707.00",1,5,2,"researcher",2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,NA,20,30,20,20,10,0,25,20,5,20,20,10,30,10,20,30,0,10,5,8,6,9,8,3,8,9,6,9,0,4,7,7,5,7,2,5,5,0,3,8,6,8,9,6,4,5,6,9,8,8,4,3,1,50,5,30,10,0,5,20,20,20,20,0,0,20,20,20,20,0,0,20,20,20,20,0,0,5,5,9,8,9,6,8,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6101
"3513",7328,496,1,0,1,1,20,7,2,2,2,2,503,0,0.24,0,25,2,30,30,40,0,0,0,1,8,8,10,6,5,7,9,6,2,23,"Engineering",5,"Purdue","1,134.00","13,872.00",4,1,1,"Indiana","47,906","23,707.00",1,5,2,"researcher",2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,NA,20,30,20,20,10,0,25,20,5,20,20,10,30,10,20,30,0,10,5,8,6,9,8,3,8,9,6,9,0,2,4,8,5,8,5,5,6,0,3,8,6,8,9,6,4,5,6,9,8,8,4,3,1,50,5,30,10,0,5,20,20,20,20,0,0,20,20,20,20,0,0,20,20,20,20,0,0,5,5,9,8,9,6,8,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6102
"3514",7329,496,1,0,1,1,20,7,2,2,1,4,504,0,0.31,0,23,2,30,0,30,15,15,10,1,8,10,10,8,7,7,8,8,2,23,"Engineering",5,"Purdue","1,134.00","13,872.00",4,1,1,"Indiana","47,906","23,707.00",1,5,2,"researcher",2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,NA,20,30,20,20,10,0,25,20,5,20,20,10,30,10,20,30,0,10,5,8,6,9,8,3,8,9,6,9,0,6,7,8,7,9,6,6,5,0,3,8,6,8,9,6,4,5,6,9,8,8,4,3,1,50,5,30,10,0,5,20,20,20,20,0,0,20,20,20,20,0,0,20,20,20,20,0,0,5,5,9,8,9,6,8,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6103
"3515",7331,496,1,0,1,1,20,7,2,2,5,6,506,0,0.74,1,24,4,15,15,20,15,15,20,1,6,7,7,5,NA,4,5,6,2,23,"Engineering",5,"Purdue","1,134.00","13,872.00",4,1,1,"Indiana","47,906","23,707.00",1,5,2,"researcher",2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,NA,20,30,20,20,10,0,25,20,5,20,20,10,30,10,20,30,0,10,5,8,6,9,8,3,8,9,6,9,0,5,NA,8,6,8,4,5,2,NA,3,8,6,8,9,6,4,5,6,9,8,8,4,3,1,50,5,30,10,0,5,20,20,20,20,0,0,20,20,20,20,0,0,20,20,20,20,0,0,5,5,9,8,9,6,8,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6104
"3516",7332,496,1,0,1,1,20,7,2,2,4,7,507,0,0.58,1,24,4,20,20,20,20,20,0,0,5,9,9,NA,8,6,7,5,2,23,"Engineering",5,"Purdue","1,134.00","13,872.00",4,1,1,"Indiana","47,906","23,707.00",1,5,2,"researcher",2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,NA,20,30,20,20,10,0,25,20,5,20,20,10,30,10,20,30,0,10,5,8,6,9,8,3,8,9,6,9,1,6,8,8,8,7,6,7,8,0,3,8,6,8,9,6,4,5,6,9,8,8,4,3,1,50,5,30,10,0,5,20,20,20,20,0,0,20,20,20,20,0,0,20,20,20,20,0,0,5,5,9,8,9,6,8,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6105
"3517",7333,496,1,0,1,1,20,7,2,2,3,8,508,0,0.13,1,36,4,18,10,18,18,18,18,1,6,7,6,6,6,8,7,6,2,23,"Engineering",5,"Purdue","1,134.00","13,872.00",4,1,1,"Indiana","47,906","23,707.00",1,5,2,"researcher",2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,5,NA,20,30,20,20,10,0,25,20,5,20,20,10,30,10,20,30,0,10,5,8,6,9,8,3,8,9,6,9,0,5,5,7,6,7,4,3,2,0,3,8,6,8,9,6,4,5,6,9,8,8,4,3,1,50,5,30,10,0,5,20,20,20,20,0,0,20,20,20,20,0,0,20,20,20,20,0,0,5,5,9,8,9,6,8,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6106
"3518",81,9,9,0,17,1,1,10,1,NA,8,1,11,0,0.19,0,27,2,35,20,20,20,0,5,0,6,8,7,8,7,5,6,4,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,8,10,9,8,7,6,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59
"3519",88,9,9,0,17,1,1,10,1,NA,6,8,18,0,0.1,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,7,7,7,7,6,5,7,5,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,6,7,8,7,9,6,7,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"3520",90,9,9,0,17,1,1,10,1,NA,3,10,20,0,-0.23,0,24,2,100,0,0,0,0,0,0,5,6,6,6,6,6,6,6,2,26,"Masters in Public Administration",13,"","","",6,1,1,"Palm Springs, California","0","",1,4,1,"Congresswoman, and comedian",9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,20,10,20,30,10,10,NA,NA,NA,NA,NA,NA,30,20,10,20,10,10,7,6,10,7,7,NA,NA,NA,NA,NA,1,7,8,7,8,7,8,8,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,NA,NA,NA,NA,NA,NA,13.33,17.78,22.22,22.22,13.33,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
"3521",850,60,5,0,9,1,3,10,6,NA,4,2,67,0,0.03,1,22,6,20,15,20,20,5,10,0,6,6,5,10,7,6,6,5,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,0,7,10,10,3,NA,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720
"3522",851,60,5,0,9,1,3,10,6,NA,9,3,68,0,0.28,0,27,1,21,17,22,20,8,13,0,3,6,5,4,6,4,4,5,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,0,5,1,9,1,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721
"3523",852,60,5,0,9,1,3,10,6,NA,10,4,69,0,0.12,0,28,2,50,10,30,10,0,0,0,4,7,7,4,4,NA,3,3,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,1,9,9,10,9,NA,4,9,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722
"3524",853,60,5,0,9,1,3,10,6,NA,5,5,70,0,0.45,0,26,2,25,10,20,20,15,10,0,6,6,6,8,6,5,7,2,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,0,6,10,10,8,8,8,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723
"3525",854,60,5,0,9,1,3,10,6,NA,3,6,71,0,-0.34,0,21,2,60,15,0,15,0,10,0,4,8,6,6,5,1,2,0,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,0,2,10,10,1,7,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724
"3526",855,60,5,0,9,1,3,10,6,NA,2,7,72,0,0.61,0,22,2,21,20,19,20,10,10,0,5,8,7,6,5,5,5,6,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,0,10,4,8,1,1,3,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725
"3527",856,60,5,0,9,1,3,10,6,NA,6,8,73,0,-0.13,0,22,2,30,10,20,30,0,10,0,4,7,6,6,7,5,5,7,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,1,7,10,10,9,NA,4,8,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726
"3528",857,60,5,0,9,1,3,10,6,NA,1,9,74,0,0.41,0,25,2,30,0,30,30,10,0,0,6,8,8,7,7,5,5,1,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,1,9,10,10,9,10,8,8,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727
"3529",858,60,5,0,9,1,3,10,6,NA,7,10,75,0,0.29,1,24,6,20,20,20,20,10,10,1,5,6,7,6,5,5,5,5,2,29,"psychology",3,"","","",6,3,10,"New Jersey","7,747","",4,6,2,"comedienne",6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5,4,10,5,20,25,15,15,20,NA,NA,NA,NA,NA,NA,60,10,10,10,5,5,7,9,9,9,9,NA,NA,NA,NA,NA,0,2,10,10,5,NA,5,7,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728
"3530",899,65,10,0,19,1,3,10,1,NA,3,1,66,0,0.48,0,29,3,20,25,15,15,53,20,1,8,8,8,8,6,8,8,7,2,23,"Social Work",11,"","","",6,6,3,"Boston, MA","4,605","",2,5,3,"Social Worker.... Clinician",3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,17,17,17,17,17,15,NA,NA,NA,NA,NA,NA,20,18,18,14,15,15,7,9,9,8,9,NA,NA,NA,NA,NA,0,6,7,8,7,8,6,6,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,17,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,8,9,9,NA,NA,NA,NA,NA,0,0,0,NA,NA,15,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,8,9,9,NA,NA,NA,NA,NA,762
"3531",900,65,10,0,19,1,3,10,1,NA,9,2,67,0,-0.43,1,22,6,20,15,20,20,5,10,1,7,6,7,8,7,7,6,5,2,23,"Social Work",11,"","","",6,6,3,"Boston, MA","4,605","",2,5,3,"Social Worker.... Clinician",3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,17,17,17,17,17,15,NA,NA,NA,NA,NA,NA,20,18,18,14,15,15,7,9,9,8,9,NA,NA,NA,NA,NA,0,6,7,7,7,7,6,6,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,17,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,8,9,9,NA,NA,NA,NA,NA,0,0,0,NA,NA,15,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,8,9,9,NA,NA,NA,NA,NA,763
"3532",901,65,10,0,19,1,3,10,1,NA,4,3,68,0,0.65,0,27,1,21,17,22,20,8,13,0,6,7,6,7,5,3,6,5,2,23,"Social Work",11,"","","",6,6,3,"Boston, MA","4,605","",2,5,3,"Social Worker.... Clinician",3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,17,17,17,17,17,15,NA,NA,NA,NA,NA,NA,20,18,18,14,15,15,7,9,9,8,9,NA,NA,NA,NA,NA,0,7,7,7,7,7,6,6,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,17,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,8,9,9,NA,NA,NA,NA,NA,0,0,0,NA,NA,15,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,8,9,9,NA,NA,NA,NA,NA,764
