"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"916",2217,162,5,1,10,2,7,16,9,14,12,1,142,0,-0.24,0,24,2,14.29,14.29,21.43,21.43,19.05,9.52,1,8,10,9,8,8,5,8,6,1,27,"Biochemistry",10,"","","",4,1,1,"Canada","","",2,6,2,"pharmaceuticals and biotechnology",4,3,3,3,8,7,7,6,2,8,5,4,3,9,10,10,7,3,4,NA,15.22,15.22,19.57,17.39,13.04,19.57,8,7,7,8,6,7,13.04,19.57,19.57,17.39,17.39,13.04,7,8,7,9,8,NA,NA,NA,NA,NA,0,6,7,7,6,6,5,5,5,1,2,18.37,18.37,16.33,18.37,12.24,16.33,7,7,8,6,8,5,1,3,NA,NA,NA,NA,NA,NA,15.22,15.22,19.57,17.39,13.04,19.57,9,5,8,8,6,7,15.91,15.91,20.45,15.91,18.18,13.64,7,7,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1823
"917",2224,162,5,1,10,2,7,16,1,14,4,8,149,0,0.72,0,28,2,8.51,19.15,19.15,19.15,19.15,14.89,0,4,8,7,4,8,NA,6,8,2,27,"Biochemistry",10,"","","",4,1,1,"Canada","","",2,6,2,"pharmaceuticals and biotechnology",4,3,3,3,8,7,7,6,2,8,5,4,3,9,10,10,7,3,4,NA,15.22,15.22,19.57,17.39,13.04,19.57,8,7,7,8,6,7,13.04,19.57,19.57,17.39,17.39,13.04,7,8,7,9,8,NA,NA,NA,NA,NA,1,8,6,6,7,7,5,6,4,0,2,18.37,18.37,16.33,18.37,12.24,16.33,7,7,8,6,8,5,1,3,NA,NA,NA,NA,NA,NA,15.22,15.22,19.57,17.39,13.04,19.57,9,5,8,8,6,7,15.91,15.91,20.45,15.91,18.18,13.64,7,7,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1829
"918",2231,162,5,1,10,2,7,16,7,14,10,15,156,0,0.45,0,30,1,14,18,16,18,18,16,0,7,6,10,3,8,10,4,1,2,27,"Biochemistry",10,"","","",4,1,1,"Canada","","",2,6,2,"pharmaceuticals and biotechnology",4,3,3,3,8,7,7,6,2,8,5,4,3,9,10,10,7,3,4,NA,15.22,15.22,19.57,17.39,13.04,19.57,8,7,7,8,6,7,13.04,19.57,19.57,17.39,17.39,13.04,7,8,7,9,8,NA,NA,NA,NA,NA,1,5,7,7,5,9,6,6,4,0,2,18.37,18.37,16.33,18.37,12.24,16.33,7,7,8,6,8,5,1,3,NA,NA,NA,NA,NA,NA,15.22,15.22,19.57,17.39,13.04,19.57,9,5,8,8,6,7,15.91,15.91,20.45,15.91,18.18,13.64,7,7,9,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1835
"919",2318,168,11,1,22,2,7,16,3,15,5,6,147,0,0.38,1,26,4,18,18,20,18,16,10,0,4,8,8,4,4,3,4,6,2,23,"Cell Biology",10,"","","",4,1,1,"Berkeley, CA","90,031","22,439.00",1,4,2,"TBA",10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,NA,11.11,17.78,17.78,17.78,17.78,17.78,8,8,8,8,8,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,NA,NA,NA,NA,NA,0,4,7,8,7,5,7,5,6,0,5,15.56,17.78,17.78,17.78,13.33,17.78,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1907
"920",2324,168,11,1,22,2,7,16,11,15,13,12,153,0,0.2,1,28,4,9.76,19.51,19.51,14.63,19.51,17.07,1,5,6,6,6,NA,NA,6,7,2,23,"Cell Biology",10,"","","",4,1,1,"Berkeley, CA","90,031","22,439.00",1,4,2,"TBA",10,5,5,3,5,5,5,5,3,3,5,3,5,5,5,3,3,3,5,NA,11.11,17.78,17.78,17.78,17.78,17.78,8,8,8,8,8,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,NA,NA,NA,NA,NA,0,7,7,7,6,6,5,6,7,0,5,15.56,17.78,17.78,17.78,13.33,17.78,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913
"921",2346,170,13,1,26,2,7,16,10,6,5,2,143,0,0.55,0,33,2,8.33,20.83,20.83,14.58,16.67,18.75,0,5,5,9,6,7,8,4,5,2,28,"Biochemistry",10,"","","",4,2,1,"India","","",1,5,3,"Physician Scientist",4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,NA,16.28,20.93,18.6,18.6,13.95,11.63,8,7,7,9,5,7,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,8,NA,NA,NA,NA,NA,0,5,7,7,5,7,3,4,4,0,NA,18.42,18.42,18.42,15.79,13.16,15.79,6,7,8,6,7,6,1,2,NA,NA,NA,NA,NA,NA,19.51,21.95,17.07,14.63,12.2,14.63,9,7,6,8,8,7,17.5,20,12.5,17.5,12.5,20,6,8,9,5,8,NA,NA,NA,NA,NA,0,0,0,NA,NA,16.28,20.93,20.93,16.28,11.63,13.95,NA,NA,NA,NA,NA,NA,9,5,4,8,8,7,6,7,5,7,9,NA,6,8,9,5,7,NA,NA,NA,NA,NA,1930
"922",2352,170,13,1,26,2,7,16,1,6,12,8,149,0,0.32,0,28,2,8.51,19.15,19.15,19.15,19.15,14.89,0,4,8,7,4,8,NA,4,8,2,28,"Biochemistry",10,"","","",4,2,1,"India","","",1,5,3,"Physician Scientist",4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,NA,16.28,20.93,18.6,18.6,13.95,11.63,8,7,7,9,5,7,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,8,NA,NA,NA,NA,NA,1,7,7,7,6,6,6,6,5,0,NA,18.42,18.42,18.42,15.79,13.16,15.79,6,7,8,6,7,6,1,2,NA,NA,NA,NA,NA,NA,19.51,21.95,17.07,14.63,12.2,14.63,9,7,6,8,8,7,17.5,20,12.5,17.5,12.5,20,6,8,9,5,8,NA,NA,NA,NA,NA,0,0,0,NA,NA,16.28,20.93,20.93,16.28,11.63,13.95,NA,NA,NA,NA,NA,NA,9,5,4,8,8,7,6,7,5,7,9,NA,6,8,9,5,7,NA,NA,NA,NA,NA,1936
"923",2358,170,13,1,26,2,7,16,5,6,16,14,155,0,0.85,0,27,2,15.09,18.87,18.87,16.98,16.98,13.21,0,2,8,8,3,8,6,8,5,2,28,"Biochemistry",10,"","","",4,2,1,"India","","",1,5,3,"Physician Scientist",4,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,6,NA,16.28,20.93,18.6,18.6,13.95,11.63,8,7,7,9,5,7,17.78,15.56,15.56,17.78,20,13.33,7,8,6,9,8,NA,NA,NA,NA,NA,1,6,7,7,6,6,6,6,6,0,NA,18.42,18.42,18.42,15.79,13.16,15.79,6,7,8,6,7,6,1,2,NA,NA,NA,NA,NA,NA,19.51,21.95,17.07,14.63,12.2,14.63,9,7,6,8,8,7,17.5,20,12.5,17.5,12.5,20,6,8,9,5,8,NA,NA,NA,NA,NA,0,0,0,NA,NA,16.28,20.93,20.93,16.28,11.63,13.95,NA,NA,NA,NA,NA,NA,9,5,4,8,8,7,6,7,5,7,9,NA,6,8,9,5,7,NA,NA,NA,NA,NA,1942
"924",2521,185,2,1,4,1,8,10,7,7,1,3,176,0,0.16,1,28,4,13.04,21.74,19.57,17.39,15.22,13.04,0,6,5,6,6,7,4,6,2,2,25,"Statistics",2,"","","",4,3,4,"Queens","8,854","",1,7,4,"Paper Back Writer",6,8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,6,NA,16.98,15.09,16.98,16.98,18.87,15.09,8,10,10,10,10,8,16.36,18.18,14.55,18.18,18.18,14.55,10,10,7,8,8,NA,NA,NA,NA,NA,0,3,8,8,4,7,6,2,8,2,8,19.23,17.31,13.46,19.23,11.54,19.23,8,8,7,10,5,6,3,2,NA,NA,NA,NA,NA,NA,14,16,18,18,18,16,10,8,8,10,7,8,17.54,17.54,15.79,17.54,17.54,14.04,9,8,8,7,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,16.67,16.67,16.67,16.67,16.67,16.67,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,7,7,7,7,7,NA,6,6,6,6,6,NA,NA,NA,NA,NA,2069
"925",2528,185,2,1,4,1,8,10,3,7,7,10,183,0,-0.01,0,24,2,20,22.5,17.5,22.5,10,7.5,0,7,6,7,6,6,7,7,5,2,25,"Statistics",2,"","","",4,3,4,"Queens","8,854","",1,7,4,"Paper Back Writer",6,8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,6,NA,16.98,15.09,16.98,16.98,18.87,15.09,8,10,10,10,10,8,16.36,18.18,14.55,18.18,18.18,14.55,10,10,7,8,8,NA,NA,NA,NA,NA,0,6,6,6,7,6,10,6,10,2,8,19.23,17.31,13.46,19.23,11.54,19.23,8,8,7,10,5,6,3,2,NA,NA,NA,NA,NA,NA,14,16,18,18,18,16,10,8,8,10,7,8,17.54,17.54,15.79,17.54,17.54,14.04,9,8,8,7,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,16.67,16.67,16.67,16.67,16.67,16.67,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,7,7,7,7,7,NA,6,6,6,6,6,NA,NA,NA,NA,NA,2075
"926",2532,186,3,1,6,1,8,10,4,4,1,4,177,0,-0.06,0,22,2,15.09,16.98,16.98,16.98,18.87,15.09,0,2,6,7,2,4,2,3,5,2,24,"Medical Informatics",5,"","","",4,4,3,"Kansas","66,610","44,195.00",1,7,3,"Professor",2,5,1,4,9,5,3,6,1,1,6,7,4,7,8,8,6,3,7,NA,19.44,19.44,22.22,16.67,11.11,11.11,7,4,6,8,6,4,15.79,13.16,21.05,18.42,21.05,10.53,4,8,4,7,6,NA,NA,NA,NA,NA,0,5,5,7,8,5,2,4,2,2,2,15.38,20.51,23.08,15.38,12.82,12.82,4,9,8,4,6,7,3,3,NA,NA,NA,NA,NA,NA,16.67,22.22,25,11.11,11.11,13.89,8,5,5,7,5,8,13.16,10.53,21.05,21.05,18.42,15.79,4,9,7,5,6,NA,NA,NA,NA,NA,1,0,1,1,NA,18.92,21.62,21.62,10.81,13.51,13.51,NA,NA,NA,NA,NA,NA,8,7,5,8,5,7,5,5,7,8,7,NA,5,8,8,4,6,NA,NA,NA,NA,NA,2078
"927",2603,193,10,1,20,1,8,10,8,5,4,5,178,0,0.27,1,35,4,15.22,17.39,17.39,17.39,15.22,17.39,1,7,8,8,NA,NA,NA,8,8,2,25,"law",1,"","","",4,2,2,"new york city","11,419","35,960.00",1,6,2,"lawyer",1,8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,4,NA,20.93,16.28,23.26,16.28,11.63,11.63,10,5,5,7,5,3,26.32,13.16,13.16,26.32,13.16,7.89,7,9,5,10,7,NA,NA,NA,NA,NA,0,3,9,9,6,10,9,8,8,2,2,23.26,20.93,20.93,11.63,11.63,11.63,7,9,10,8,9,4,3,1,NA,NA,NA,NA,NA,NA,20.93,18.6,18.6,13.95,13.95,13.95,9,5,6,8,4,5,20.93,11.63,13.95,20.93,20.93,11.63,7,8,10,7,8,NA,NA,NA,NA,NA,0,0,0,NA,NA,18.6,20.93,18.6,13.95,13.95,13.95,NA,NA,NA,NA,NA,NA,10,6,6,8,5,5,8,6,5,9,6,NA,7,7,12,6,8,NA,NA,NA,NA,NA,2138
"928",3029,215,2,1,4,2,9,20,2,3,20,1,194,0,0.74,0,24,2,16,16,20,16,18,14,1,9,9,9,9,9,7,8,6,2,26,"MBA",8,"","","",4,3,1,"Baltimore","21,093","53,501.00",1,4,1,"Finance",7,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,7,NA,14.89,19.15,21.28,19.15,14.89,10.64,10,9,6,10,3,8,11.63,23.26,16.28,20.93,11.63,16.28,7,8,9,9,9,NA,NA,NA,NA,NA,0,3,4,4,3,3,4,2,6,2,NA,15.56,17.78,20,20,15.56,11.11,7,9,9,8,9,6,1,2,NA,NA,NA,NA,NA,NA,17.39,15.22,19.57,19.57,15.22,13.04,10,6,5,10,4,8,12.77,17.02,19.15,19.15,14.89,17.02,7,7,9,8,9,NA,NA,NA,NA,NA,3,0,0,NA,NA,14.58,14.58,18.75,18.75,18.75,14.58,NA,NA,NA,NA,NA,NA,9,7,6,9,4,8,6,7,8,9,8,NA,7,6,9,8,9,NA,NA,NA,NA,NA,2499
"929",3037,215,2,1,4,2,9,20,12,3,10,9,202,0,0.43,0,22,2,15.38,19.23,19.23,19.23,15.38,11.54,0,7,8,7,8,9,7,8,5,2,26,"MBA",8,"","","",4,3,1,"Baltimore","21,093","53,501.00",1,4,1,"Finance",7,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,7,NA,14.89,19.15,21.28,19.15,14.89,10.64,10,9,6,10,3,8,11.63,23.26,16.28,20.93,11.63,16.28,7,8,9,9,9,NA,NA,NA,NA,NA,0,3,7,7,5,5,4,4,7,2,NA,15.56,17.78,20,20,15.56,11.11,7,9,9,8,9,6,1,2,NA,NA,NA,NA,NA,NA,17.39,15.22,19.57,19.57,15.22,13.04,10,6,5,10,4,8,12.77,17.02,19.15,19.15,14.89,17.02,7,7,9,8,9,NA,NA,NA,NA,NA,3,0,0,NA,NA,14.58,14.58,18.75,18.75,18.75,14.58,NA,NA,NA,NA,NA,NA,9,7,6,9,4,8,6,7,8,9,8,NA,7,6,9,8,9,NA,NA,NA,NA,NA,2505
"930",3044,215,2,1,4,2,9,20,20,3,18,16,209,0,-0.13,0,28,1,13.04,21.74,17.39,17.39,15.22,15.22,0,8,NA,8,NA,8,NA,NA,NA,NA,26,"MBA",8,"","","",4,3,1,"Baltimore","21,093","53,501.00",1,4,1,"Finance",7,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,7,NA,14.89,19.15,21.28,19.15,14.89,10.64,10,9,6,10,3,8,11.63,23.26,16.28,20.93,11.63,16.28,7,8,9,9,9,NA,NA,NA,NA,NA,0,4,5,6,5,8,5,5,4,2,NA,15.56,17.78,20,20,15.56,11.11,7,9,9,8,9,6,1,2,NA,NA,NA,NA,NA,NA,17.39,15.22,19.57,19.57,15.22,13.04,10,6,5,10,4,8,12.77,17.02,19.15,19.15,14.89,17.02,7,7,9,8,9,NA,NA,NA,NA,NA,3,0,0,NA,NA,14.58,14.58,18.75,18.75,18.75,14.58,NA,NA,NA,NA,NA,NA,9,7,6,9,4,8,6,7,8,9,8,NA,7,6,9,8,9,NA,NA,NA,NA,NA,2511
"931",3153,221,8,1,16,2,9,20,14,7,8,5,198,0,0.05,1,23,4,15.38,19.23,17.31,19.23,9.62,19.23,0,3,5,6,4,5,5,3,3,2,27,"Business (MBA)",8,"","","",4,6,1,"India","100,063","",2,6,3,"Investment Banking",7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,NA,15.56,17.78,17.78,17.78,17.78,13.33,9,4,3,10,3,6,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,NA,NA,NA,NA,NA,0,3,5,6,3,7,3,3,6,2,NA,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,5,1,2,NA,NA,NA,NA,NA,NA,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,14.29,16.33,18.37,18.37,16.33,16.33,7,9,8,6,8,NA,NA,NA,NA,NA,2,0,0,NA,NA,15.22,15.22,19.57,15.22,19.57,15.22,NA,NA,NA,NA,NA,NA,9,9,5,9,6,8,8,9,7,9,9,NA,6,8,9,7,9,NA,NA,NA,NA,NA,2599
"932",3162,221,8,1,16,2,9,20,4,7,18,14,207,0,0,0,23,2,17.31,13.46,17.31,19.23,19.23,13.46,0,6,7,9,6,7,6,6,8,2,27,"Business (MBA)",8,"","","",4,6,1,"India","100,063","",2,6,3,"Investment Banking",7,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,NA,15.56,17.78,17.78,17.78,17.78,13.33,9,4,3,10,3,6,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,NA,NA,NA,NA,NA,1,8,7,7,9,9,5,9,3,2,NA,15.91,18.18,18.18,15.91,18.18,13.64,7,8,8,6,9,5,1,2,NA,NA,NA,NA,NA,NA,15.56,17.78,17.78,17.78,17.78,13.33,9,6,5,9,4,8,14.29,16.33,18.37,18.37,16.33,16.33,7,9,8,6,8,NA,NA,NA,NA,NA,2,0,0,NA,NA,15.22,15.22,19.57,15.22,19.57,15.22,NA,NA,NA,NA,NA,NA,9,9,5,9,6,8,8,9,7,9,9,NA,6,8,9,7,9,NA,NA,NA,NA,NA,2605
"933",3292,228,15,1,30,2,9,20,3,9,15,4,197,0,0.63,0,24,6,14,18,20,18,16,14,0,7,7,7,7,7,4,5,5,2,24,"Physics",10,"","","",4,1,4,"Germany","","",3,7,3,"professor",2,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,NA,13.51,18.92,21.62,13.51,13.51,18.92,8,3,5,7,4,7,15.38,10.26,20.51,20.51,15.38,17.95,5,8,4,7,8,NA,NA,NA,NA,NA,0,5,6,6,6,7,5,5,3,2,3,17.24,10.34,20.69,13.79,13.79,24.14,5,7,8,4,7,6,1,2,NA,NA,NA,NA,NA,NA,15.63,15.63,21.88,12.5,12.5,21.88,7,4,5,7,4,7,18.92,10.81,18.92,18.92,13.51,18.92,5,7,8,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2720
"934",3298,228,15,1,30,2,9,20,11,9,3,10,203,0,-0.01,0,22,2,16,20,18,20,18,8,0,6,7,10,7,10,NA,7,8,2,24,"Physics",10,"","","",4,1,4,"Germany","","",3,7,3,"professor",2,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,NA,13.51,18.92,21.62,13.51,13.51,18.92,8,3,5,7,4,7,15.38,10.26,20.51,20.51,15.38,17.95,5,8,4,7,8,NA,NA,NA,NA,NA,1,6,7,7,5,5,8,7,5,2,3,17.24,10.34,20.69,13.79,13.79,24.14,5,7,8,4,7,6,1,2,NA,NA,NA,NA,NA,NA,15.63,15.63,21.88,12.5,12.5,21.88,7,4,5,7,4,7,18.92,10.81,18.92,18.92,13.51,18.92,5,7,8,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2726
"935",3304,228,15,1,30,2,9,20,20,9,12,16,209,0,0.51,0,28,1,13.04,21.74,17.39,17.39,15.22,15.22,0,5,6,7,5,NA,5,7,NA,NA,24,"Physics",10,"","","",4,1,4,"Germany","","",3,7,3,"professor",2,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,NA,13.51,18.92,21.62,13.51,13.51,18.92,8,3,5,7,4,7,15.38,10.26,20.51,20.51,15.38,17.95,5,8,4,7,8,NA,NA,NA,NA,NA,1,6,7,7,7,7,4,6,5,2,3,17.24,10.34,20.69,13.79,13.79,24.14,5,7,8,4,7,6,1,2,NA,NA,NA,NA,NA,NA,15.63,15.63,21.88,12.5,12.5,21.88,7,4,5,7,4,7,18.92,10.81,18.92,18.92,13.51,18.92,5,7,8,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2732
"936",3531,247,5,1,10,1,10,9,6,6,7,6,239,0,0.02,0,34,2,10,25,20,20,5,20,0,6,8,8,5,6,7,6,7,2,25,"Earth and Environmental Science",10,"Fudan University, Shanghai, China","","",4,1,1,"Shanghai, China","200,065","",1,6,4,"Naturalist",2,5,4,7,1,3,2,9,4,2,5,3,3,3,3,3,2,6,6,NA,20,30,10,15,0,25,35,20,5,25,0,15,30,12,20,23,5,10,5,10,2,8,4,3,8,6,2,3,1,5,8,6,5,4,7,7,7,0,5,25,30,10,10,0,25,4,8,8,3,3,5,1,1,NA,NA,NA,NA,NA,NA,25,30,5,15,0,25,25,15,20,15,10,15,25,10,10,25,10,20,4,7,6,3,3,4,5,6,6,6,0,0,0,NA,NA,25,30,10,15,0,20,25,25,15,15,10,10,20,10,20,25,10,15,25,10,10,20,15,20,4,8,7,3,3,2,7,6,6,5,2920
"937",4226,283,11,1,22,2,11,21,7,7,9,5,256,0,-0.58,1,24,4,15,25,20,20,10,10,0,5,7,6,4,5,4,5,8,2,27,"Electrical Engg.",5,"REC, Rourkela","","",4,1,1,"Boston","1,851","",1,4,2,"Industry CTO/CEO",7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,5,NA,50,10,10,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,9,9,9,9,9,8,8,7,9,1,9,9,9,9,9,9,6,6,0,1,30,10,30,10,10,10,7,4,7,7,7,6,1,2,NA,NA,NA,NA,NA,NA,30,10,30,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,6,9,8,9,8,8,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3505
"938",4233,283,11,1,22,2,11,21,14,14,16,12,263,0,-0.27,0,26,1,20,20,20,10,20,10,1,8,10,9,9,9,5,7,7,2,27,"Electrical Engg.",5,"REC, Rourkela","","",4,1,1,"Boston","1,851","",1,4,2,"Industry CTO/CEO",7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,5,NA,50,10,10,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,9,9,9,9,9,8,8,7,9,0,1,1,1,1,1,1,1,1,0,1,30,10,30,10,10,10,7,4,7,7,7,6,1,2,NA,NA,NA,NA,NA,NA,30,10,30,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,6,9,8,9,8,8,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3511
"939",4240,283,11,1,22,2,11,21,2,2,4,19,270,0,0.57,1,23,4,16,16,19,17,14,18,0,5,7,7,5,6,5,6,5,2,27,"Electrical Engg.",5,"REC, Rourkela","","",4,1,1,"Boston","1,851","",1,4,2,"Industry CTO/CEO",7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,5,NA,50,10,10,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,9,9,9,9,9,8,8,7,9,1,5,5,9,5,9,9,6,9,0,1,30,10,30,10,10,10,7,4,7,7,7,6,1,2,NA,NA,NA,NA,NA,NA,30,10,30,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,6,9,8,9,8,8,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3517
"940",4349,289,17,1,34,2,11,21,4,4,15,2,253,0,0.13,1,33,4,25,30,10,10,5,20,1,7,7,7,7,7,8,8,6,2,28,"MBA / Master of International Affairs (SIPA)",8,"Harvey Mudd College (Physics)","1,460.00","23,187.00",4,1,2,"California","92,064","53,229.00",1,4,1,"Venture Capital/Consulting/Government",7,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,NA,20,30,10,20,0,20,70,5,5,20,0,0,30,20,15,15,20,0,4,9,10,8,8,4,6,8,9,10,0,2,3,6,2,6,2,3,2,0,2,15,25,10,20,10,20,3,9,9,8,9,8,3,3,NA,NA,NA,NA,NA,NA,20,30,15,20,5,10,50,10,10,20,5,5,40,20,20,5,10,5,3,8,9,9,9,3,8,9,7,8,5,0,1,4,NA,10,35,10,20,5,20,20,30,20,20,5,5,50,10,5,30,0,5,25,20,20,10,20,5,4,9,10,10,9,4,9,10,10,9,3619
